,bengaliName,objectID,name,nameWithoutSubText,subText,mrp,corpPrice,price,shortDesc,longDesc,slug,doNotApplyDiscounts,picturesUrls,offerPicturesUrls,recursiveCategories,categories,manufacturers,blockSale,derivedProductVariant,unitQuantity,catalogItemType,__lScore,productAvailabilityForSelectedWarehouse
201,ডাটা শাক ১ বান্ডিল,13677,Data Shak (Data Spinach) 1 bundle ,Data Shak (Data Spinach),1 bundle,25.0,15.0,15.0,,"""Data Shak is packed with manganese, exceeding your daily nutrient needs in just one serving. Manganese is especially important for brain function and believed to protect against certain neurological conditions.

It’s also rich in magnesium, an essential nutrient involved in nearly 300 reactions in the body, including DNA synthesis and muscle contraction. ""

Nutritional facts/Ingredients :
""Health Benefits:
-It Contains Antioxidants
-Eating Data Shak Could Reduce Inflammation
-May Lower Cholesterol Levels
-It Could Aid Weight Loss
-Data Shak Is Naturally Gluten-Free
""",data-shak-1-bundle,0,['https://chaldn.com/_mpimage/data-shak-data-spinach-1-bundle?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D30176&q=low&v=1'],[],"[12, 7, 2]",[12],[295],0,[],1,Grocery,NaN,"[{'Quantity': 5, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219820, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
202,কাঠ বাদাম ১০০ গ্রাম,3109,Almonds (Kath Badam) 100 gm,Almonds (Kath Badam),100 gm,99.0,99.0,99.0,,"Almonds are a fantastic source of antioxidants. Nuts are low in carbs but high in healthy fats, protein and fiber. The magnesium in almonds may additionally help lower blood pressure levels. Almonds Can Lower Cholesterol Levels.  Eating Almonds Reduces Hunger, Lowering Your Overall Calorie Intake
Almonds boast an impressive nutrient profile. A 1-ounce (28-gram) serving of almonds contains :
•        Fiber: 3.5 grams
•        Protein: 6 grams
•        Fat: 14 grams (9 of which are monounsaturated)
•        Vitamin E: 37% of the RDI
•        Manganese: 32% of the RDI
•        Magnesium: 20% of the RDI
•        They also contain a decent amount of copper, vitamin B2 (riboflavin) and phosphorus.",green-field-almond-100-gm,0,['https://chaldn.com/_mpimage/almonds-kath-badam-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47957&q=best&v=1'],[],"[8, 100, 2, 56, 49, 2]","[8, 56]","[257, 278, 281, 348, 364]",0,[],1,Grocery,NaN,"[{'Quantity': 17, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 5, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657081800000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657038600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219820, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
203,ফ্রেশ সুগন্ধিযুক্ত ফেসিয়াল টিস্যু (১৫০x২) প্লাই বক্স ১ টি,15578,Fresh Perfumed Facial Tissue (150 X 2) ply Box 1 pcs,Fresh Perfumed Facial Tissue (150 X 2) ply Box,each,80.0,80.0,80.0,,,fresh-perfumed-facial-tissue-150-x-2-ply-box,0,"['https://chaldn.com/_mpimage/fresh-perfumed-facial-tissue-150-x-2-ply-box-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D49747&q=best&v=1', 'https://chaldn.com/_mpimage/fresh-perfumed-facial-tissue-150-x-2-ply-box-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101724&q=best&v=1', 'https://chaldn.com/_mpimage/fresh-perfumed-facial-tissue-150-x-2-ply-box-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101725&q=best&v=1', 'https://chaldn.com/_mpimage/fresh-perfumed-facial-tissue-150-x-2-ply-box-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101744&q=best&v=1', 'https://chaldn.com/_mpimage/fresh-perfumed-facial-tissue-150-x-2-ply-box-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101745&q=best&v=1', 'https://chaldn.com/_mpimage/fresh-perfumed-facial-tissue-150-x-2-ply-box-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101746&q=best&v=1']",[],"[41, 30, 87, 81]","[41, 87]","[147, 257, 278, 313]",0,[],1,Grocery,NaN,"[{'Quantity': 3, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
204,কোকা-কোলা ডায়েট নো সুগার ২৫০ মিলি,3390,Coca-Cola Diet No Sugar 250 ml,Coca-Cola Diet No Sugar,250 ml,50.0,50.0,50.0,,Light test & No sugar.,coke-light-can-250-ml,0,"['https://chaldn.com/_mpimage/coca-cola-diet-no-sugar-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D64200&q=low&v=1', 'https://chaldn.com/_mpimage/diet-coke-can-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D64199&q=low&v=1', 'https://chaldn.com/_mpimage/coke-light-can-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D67296&q=low&v=1', 'https://chaldn.com/_mpimage/coke-light-can-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D67297&q=low&v=1', 'https://chaldn.com/_mpimage/coca-cola-diet-no-sugar-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D109310&q=best&v=1', 'https://chaldn.com/_mpimage/coca-cola-diet-no-sugar-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D109311&q=best&v=1', 'https://chaldn.com/_mpimage/coca-cola-diet-no-sugar-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D109312&q=best&v=1']",[],"[20, 17, 2, 1318]","[20, 1318]","[162, 281, 364]",0,[],1,Grocery,NaN,"[{'Quantity': 18, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 184, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657081800000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657038600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
205,নেসলে ম্যাগী ২-মিনিট মাসালা ইন্সট্যান্ট নুডুলস ৮ প্যাক,3725,Nestle Maggi 2-Minute Masala Instant Noodles 8 pack,Nestle Maggi 2-Minute Masala Instant Noodles,8 pack,160.0,160.0,160.0,,"MAGGI offers tasty and healthy snacks option for Bangladeshi families 
Fortified with Vitamin A, Iron and Iodine. 
The tastemaker is comprised of known ingredients typically found in Bangladeshi households, such as turmeric, pepper, coriander, ginger and cardamom. 
To boost the goodness in your bowl, add colourful vegetables and lean protein such as chicken. 
Contains noodle cake & Tastemaker inside for a quick 2-minute preparation 
Variant: Masala 
Net Weight: 496g 
Origin: Bangladesh",nestle-maggi-2-minute-masala-instant-noodles-8-pack,0,"['https://chaldn.com/_mpimage/nestle-maggi-2-minute-masala-instant-noodles-8-pack?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D87976&q=best&v=1', 'https://chaldn.com/_mpimage/nestle-maggi-2-minute-noodles-masala-8-pack-496-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47372&q=low&v=1', 'https://chaldn.com/_mpimage/nestle-maggi-2-minute-noodles-masala-8-pack-496-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47373&q=low&v=1', 'https://chaldn.com/_mpimage/nestle-maggi-2-minute-noodles-masala-8-pack-496-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47374&q=low&v=1']",[],"[93, 49, 2, 238, 1318]","[93, 238, 1318]","[132, 221, 277, 278]",0,[],1,Grocery,NaN,"[{'Quantity': 13, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219820, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
206,স্যাভলন টুইঙ্কল বেবি ডায়াপার বেল্ট এল (৭-১৮ কেজি) (১ টি কিনলে ১ টি ফ্রি) ২৬ টি,29891,Savlon Twinkle Baby Diaper Belt L (7-18 kg) (Buy 1 Get 1 Free) 26 pcs,Savlon Twinkle Baby Diaper Belt L (7-18 kg) (Buy 1 Get 1 Free),26 pcs,750.0,639.0,639.0,,The diapers are Soft.Have elastic ears to ensure the best fit and comfort.It allows the flow of air.Completely Leak Proof.,savlon-twinkle-baby-diaper-l-7-18-kg-buy-1-get-1-free-26-pcs,0,['https://chaldn.com/_mpimage/savlon-twinkle-baby-diaper-belt-l-7-18-kg-buy-1-get-1-free-26-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D96437&q=best&v=1'],[],"[211, 210, 209]",[211],[],0,[],1,Grocery,NaN,[]
207,পুরনাভা ভিটামিন ই সমৃদ্ধ ডিম ১২ টি ,15980,Purnava Vitamin E Eggs 12 pcs,Purnava Vitamin E Eggs,12 pcs,180.0,180.0,180.0,,"Naturally farm chicken eggs are little source of vitamin E, it contents about less than 1mg per egg. Whereas Purnava Vitamin E enriched eggs are produced by adding extra Alpha Tochopherol (Vitamin E) and about 50% daily values can be met by taking 1 average size E enriched egg per day. Purnava E eggs come from hens feed completely natural vegetable feed sources and do not use any animal source. Hens farmed in friendly environment and free from Salmonella. Purnava E egg is free of chemicals, chromium, antibiotics or hormones as well.",purnava-vitamin-e-eggs-12-pcs,0,['https://chaldn.com/_mpimage/purnava-vitamin-e-eggs-12-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D77565&q=low&v=1'],[],"[61, 58, 2, 235, 14, 2, 1505, 42, 224]","[61, 235, 1505]",[217],0,[],1,Grocery,NaN,"[{'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219820, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}]"
208,অরগানিক দেশি মুরগির ডিম ৬ পিস,5609,Organic Chicken Eggs (Deshi) 6 pcs,Organic Chicken Eggs (Deshi),6 pcs,105.0,99.0,99.0,,"Locally sourced; Eggs are an all-natural source of high-quality protein and a number of other nutrients. Eggs are an all-natural source of high-quality protein and a number of other nutrients, all for 70 calories an egg. Cost-effective and versatile, the unique nutritional composition of eggs can help meet a variety of nutrient needs of children through older adults. It also good for weight management, muscle strength, healthy pregnancy, brain function, eye health and more. 100% fresh and healthy.  ",organic-chicken-eggs-deshi-6-pcs,0,['https://chaldn.com/_mpimage/organic-chicken-eggs-deshi-6-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D79976&q=low&v=1'],[],"[61, 58, 2, 1505, 42, 224]","[61, 1505]",[],0,[],1,Grocery,NaN,"[{'Quantity': 19, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219820, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}]"
209,মিজান পাম ওলিন পেট ৫ লিটার,30100,Meizan Palm Olein Pet 5 ltr,Meizan Palm Olein Pet,5 ltr,860.0,860.0,860.0,,,meizan-palm-olein-pet-5-ltr,0,['https://chaldn.com/_mpimage/meizan-palm-olein-pet-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D97109&q=best&v=1'],[],"[108, 104, 2, 238]","[108, 238]",[364],0,[],1,Grocery,NaN,[]
210,এ সি আই পিওর লবণ ৫০০ গ্রাম,21031,ACI Pure Salt 500 gm,ACI Pure Salt,500 gm,18.0,18.0,18.0,,,aci-pure-salt-500-gm-2,0,['https://chaldn.com/_mpimage/aci-pure-salt-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D57736&q=best&v=1'],[],"[111, 104, 2]",[111],"[278, 364]",0,[],1,Grocery,NaN,"[{'Quantity': 27, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707820, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 24, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657081800000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657038600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
211,সজনে ডাঁটা (নেট ওজন ± ২৫ গ্রাম ) ৫০০ গ্রাম,24037,Shojne Data (Drumstick) ± 25 gm 500 gm,Shojne Data (Drumstick) ± 25 gm,500 gm,150.0,135.0,135.0,"Here are some of the health benefits of drumsticks:
Great for diabetes
The various vitamins and minerals present in drumstick stem help in maintaining an optimum blood-glucose level and hence it is highly recommended for people with diabetes.
Fights pimple
Moringa is known for preventing acne and other skin issues. It is a blood purifier which helps in flushing out all the impurities present in your blood.
Good for hair and skin
It is rich in vitamin B, vitamin A, folic acid and other essential nutrients which will help you in achieving a flawless skin and lustrous hair.
Prevents the outburst of chickenpox
Moringa is mostly advised to consume during the month of March- April, as due to its medical properties it can provide immunity against chicken pox.
Keeps your heart healthy
If you are someone who is having an elevated blood-pressure level then a regular intake of this super-powerful vegetable can help in keeping heart diseases at bay.
Stronger bones
Consumption of drumstick has also proven results in improving bone health due to the presence of an adequate amount of calcium and iron.",Drumstick is an easily available vegetable which is cultivated mostly in Asian and African regions. It is a staple vegetable in Bangladesh and is also widely consumed in other states.,drumstick-sajina-500-gm,0,['https://chaldn.com/_mpimage/shojne-data-drumstick-25-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D75213&q=low&v=1&m=400'],[],"[12, 7, 2]",[12],[348],0,[],1,Grocery,NaN,[]
212,গুডলাইফ মোজারেলা পনির ২০০ গ্রাম,13605,Goodlife Mozzarella Cheese 200 gm,Goodlife Mozzarella Cheese,200 gm,170.0,170.0,170.0,PRAN,,goodlife-mozzarella-cheese-200-gm,0,['https://chaldn.com/_mpimage/goodlife-mozzarella-cheese-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47620&q=low&v=1'],[],"[60, 58, 2, 238, 1318, 1505, 42, 224]","[60, 238, 1318, 1505]","[131, 278]",0,[],1,Grocery,NaN,"[{'Quantity': 20, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707821, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 121, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657081800000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657038600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219821, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
213,কাঁকরোল ±২৫ গ্রাম ৫০০ গ্রাম,20874,Kakrol (Sweet Bitter Gourd)  ±25 gm 500 gm,Kakrol (Sweet Bitter Gourd)  ±25 gm,500 gm,40.0,35.0,35.0,,,sweet-bitter-gourd-net-weight-20-gm-500-gm,0,['https://chaldn.com/_mpimage/kakrol-sweet-bitter-gourd-25-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D64496&q=low&v=1'],[],"[12, 7, 2]",[12],[],0,[],1,Grocery,NaN,"[{'Quantity': 6, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707821, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219821, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
214,তীর ময়দা ২ কেজি,2490,Teer White Flour (Maida) 2 kg,Teer White Flour (Maida),2 kg,142.0,142.0,142.0,"Teer Flour manufactured from one of the best quality of wheat. Teer flour made by high technology automated machine that flour keep fresh and healthy. Its also contains Vitamin, Mineral and Protein.   ","Teer Flour manufactured from one of the best quality of wheat. Teer flour made by high technology automated machine that flour keep fresh and healthy. Its also contains Vitamin, Mineral and Protein.   ",teer-flour-2-kg-5,0,['https://chaldn.com/_mpimage/teer-white-flour-maida-2-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101278&q=best&v=1'],[],"[238, 103, 100, 2]","[238, 103]","[168, 278, 281, 287, 295, 382]",0,[],1,Grocery,NaN,"[{'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219821, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
215,ইজি ডাব ডায়মন্ড ১ টি,31251,EZ Daab (Diamond Coconut) 1 pcs,EZ Daab (Diamond Coconut),each,99.0,99.0,99.0,,""" 100% natural young coconut collected from the selected sources and hand-picked for quality.
 100% bacteria and virus free
 Vacuum packed to preserve the quality and avoid any contamination.
 Each coconut may weight 400-600 grams which varies in sizes.
 No alteration or addition in the coconut water and meat to keep 100% safe, original, and tasty.
 EZ-Dub is preserved in 3-8 Degree Celsius to keep it fresh for long. 
 Duration of Expiry: EZ-Dub – 15 days and EZ-Dub Diamond- 30 days from the production date.""",ez-daab-diamond-coconut-1-pcs,0,['https://chaldn.com/_mpimage/ez-daab-diamond-coconut-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101231&q=best&v=1'],[],"[11, 7, 2, 238]","[11, 238]",[],0,[],1,Grocery,NaN,[]
